Trial,StimulusType,Reaction,ReactionTime(ms),ErrorType
1,Non-Target,No,0,None
2,Non-Target,No,0,None
3,Target,Yes,732,None
4,Non-Target,No,0,None
5,Non-Target,No,0,None
6,Target,Yes,633,None
7,Non-Target,No,0,None
8,Non-Target,No,0,None
9,Non-Target,Yes,543,Commission
10,Non-Target,No,0,None
11,Non-Target,No,0,None
12,Non-Target,No,0,None
13,Target,Yes,483,None
14,Target,No,0,Omission
15,Non-Target,Yes,677,Commission
16,Non-Target,No,0,None
17,Target,No,0,Omission
18,Non-Target,No,0,None
19,Non-Target,No,0,None
20,Non-Target,No,0,None
21,Non-Target,No,0,None
22,Target,No,0,Omission
23,Non-Target,No,0,None
24,Target,Yes,741,None
25,Target,Yes,838,None
26,Target,Yes,630,None
27,Non-Target,No,0,None
28,Non-Target,Yes,604,Commission
29,Non-Target,No,0,None
30,Target,Yes,675,None
31,Non-Target,No,0,None
32,Non-Target,No,0,None
33,Target,Yes,654,None
34,Target,Yes,698,None
35,Non-Target,No,0,None
36,Non-Target,No,0,None
37,Non-Target,No,0,None
38,Non-Target,No,0,None
39,Target,Yes,627,None
40,Target,Yes,616,None
41,Target,Yes,864,None
42,Target,Yes,473,None
43,Non-Target,No,0,None
44,Non-Target,No,0,None
45,Non-Target,No,0,None
46,Non-Target,No,0,None
47,Target,Yes,454,None
48,Non-Target,No,0,None
49,Target,No,0,Omission
50,Non-Target,No,0,None
51,Non-Target,No,0,None
52,Target,Yes,624,None
53,Non-Target,Yes,782,Commission
54,Non-Target,No,0,None
55,Non-Target,No,0,None
56,Non-Target,No,0,None
57,Non-Target,No,0,None
58,Non-Target,No,0,None
59,Non-Target,No,0,None
60,Target,Yes,485,None
61,Non-Target,No,0,None
62,Non-Target,No,0,None
63,Non-Target,No,0,None
64,Non-Target,No,0,None
65,Non-Target,No,0,None
66,Non-Target,Yes,632,Commission
67,Non-Target,No,0,None
68,Non-Target,No,0,None
69,Non-Target,No,0,None
70,Non-Target,No,0,None
71,Target,Yes,866,None
72,Non-Target,No,0,None
73,Target,Yes,749,None
74,Non-Target,No,0,None
75,Target,No,0,Omission
76,Non-Target,No,0,None
77,Non-Target,No,0,None
78,Non-Target,No,0,None
79,Non-Target,No,0,None
80,Non-Target,No,0,None
81,Non-Target,No,0,None
82,Non-Target,No,0,None
83,Non-Target,No,0,None
84,Non-Target,No,0,None
85,Target,No,0,Omission
86,Non-Target,No,0,None
87,Non-Target,No,0,None
88,Target,Yes,804,None
89,Non-Target,No,0,None
90,Target,No,0,Omission
91,Non-Target,No,0,None
92,Target,Yes,660,None
93,Target,Yes,718,None
94,Non-Target,No,0,None
95,Non-Target,Yes,491,Commission
96,Target,Yes,829,None
97,Target,Yes,673,None
98,Non-Target,No,0,None
99,Non-Target,No,0,None
100,Non-Target,No,0,None
101,Non-Target,No,0,None
102,Target,Yes,399,None
103,Non-Target,No,0,None
104,Non-Target,No,0,None
105,Non-Target,No,0,None
106,Target,Yes,451,None
107,Non-Target,No,0,None
108,Non-Target,No,0,None
109,Target,Yes,653,None
110,Target,No,0,Omission
111,Non-Target,No,0,None
112,Non-Target,No,0,None
113,Target,Yes,714,None
114,Target,No,0,Omission
115,Non-Target,No,0,None
116,Target,Yes,654,None
117,Non-Target,No,0,None
118,Non-Target,No,0,None
119,Non-Target,No,0,None
120,Non-Target,No,0,None
121,Target,Yes,586,None
122,Target,Yes,655,None
123,Non-Target,No,0,None
124,Target,Yes,373,None
125,Non-Target,No,0,None
126,Non-Target,No,0,None
127,Non-Target,No,0,None
128,Target,Yes,471,None
129,Non-Target,No,0,None
130,Non-Target,No,0,None
131,Target,Yes,629,None
132,Non-Target,No,0,None
133,Non-Target,No,0,None
134,Target,Yes,617,None
135,Non-Target,No,0,None
136,Non-Target,No,0,None
137,Non-Target,No,0,None
138,Target,Yes,592,None
139,Target,Yes,638,None
140,Non-Target,No,0,None
141,Non-Target,No,0,None
142,Non-Target,No,0,None
143,Non-Target,No,0,None
144,Non-Target,Yes,638,Commission
145,Non-Target,No,0,None
146,Target,Yes,663,None
147,Non-Target,No,0,None
148,Non-Target,No,0,None
149,Non-Target,Yes,695,Commission
150,Non-Target,No,0,None
151,Non-Target,No,0,None
152,Non-Target,No,0,None
153,Non-Target,No,0,None
154,Non-Target,Yes,529,Commission
155,Target,Yes,701,None
156,Non-Target,No,0,None
157,Non-Target,No,0,None
158,Non-Target,Yes,676,Commission
159,Non-Target,No,0,None
160,Non-Target,No,0,None
161,Non-Target,No,0,None
162,Non-Target,No,0,None
163,Non-Target,No,0,None
164,Non-Target,No,0,None
165,Non-Target,No,0,None
166,Target,Yes,785,None
167,Non-Target,No,0,None
168,Non-Target,Yes,845,Commission
169,Non-Target,No,0,None
170,Non-Target,No,0,None
171,Non-Target,No,0,None
172,Target,Yes,565,None
173,Non-Target,No,0,None
174,Non-Target,No,0,None
175,Non-Target,No,0,None
176,Target,Yes,684,None
177,Non-Target,No,0,None
178,Non-Target,No,0,None
179,Target,Yes,736,None
180,Target,Yes,553,None
181,Non-Target,No,0,None
182,Non-Target,No,0,None
183,Non-Target,No,0,None
184,Target,Yes,671,None
185,Target,No,0,Omission
186,Target,No,0,Omission
187,Non-Target,No,0,None
188,Non-Target,No,0,None
189,Target,Yes,539,None
190,Non-Target,Yes,389,Commission
191,Non-Target,No,0,None
192,Target,Yes,459,None
193,Target,Yes,841,None
194,Target,Yes,535,None
195,Target,Yes,365,None
196,Target,Yes,403,None
197,Non-Target,No,0,None
198,Target,Yes,488,None
199,Target,Yes,479,None
200,Non-Target,No,0,None
201,Non-Target,No,0,None
202,Non-Target,No,0,None
203,Target,Yes,541,None
204,Non-Target,No,0,None
205,Non-Target,No,0,None
206,Target,No,0,Omission
207,Non-Target,No,0,None
208,Non-Target,No,0,None
209,Non-Target,No,0,None
210,Target,Yes,471,None
211,Non-Target,No,0,None
212,Target,No,0,Omission
213,Target,No,0,Omission
214,Target,Yes,815,None
215,Non-Target,No,0,None
216,Non-Target,No,0,None
217,Non-Target,No,0,None
218,Non-Target,Yes,770,Commission
219,Non-Target,No,0,None
220,Target,Yes,641,None
221,Non-Target,No,0,None
222,Non-Target,No,0,None
223,Non-Target,No,0,None
224,Non-Target,No,0,None
225,Non-Target,No,0,None
226,Non-Target,No,0,None
227,Target,Yes,733,None
228,Target,Yes,831,None
229,Non-Target,No,0,None
230,Non-Target,No,0,None
231,Target,Yes,546,None
232,Non-Target,No,0,None
233,Target,Yes,679,None
234,Target,Yes,736,None
235,Non-Target,No,0,None
236,Non-Target,No,0,None
237,Non-Target,Yes,487,Commission
238,Non-Target,No,0,None
239,Non-Target,No,0,None
240,Non-Target,Yes,699,Commission
241,Non-Target,Yes,748,Commission
