Trial,StimulusType,Reaction,ReactionTime(ms),ErrorType
1,Non-Target,No,0,None
2,Non-Target,No,0,None
3,Non-Target,No,0,None
4,Target,Yes,646,None
5,Non-Target,No,0,None
6,Non-Target,No,0,None
7,Non-Target,No,0,None
8,Target,Yes,726,None
9,Non-Target,Yes,763,Commission
10,Non-Target,No,0,None
11,Non-Target,No,0,None
12,Target,Yes,698,None
13,Non-Target,No,0,None
14,Non-Target,No,0,None
15,Target,No,0,Omission
16,Non-Target,No,0,None
17,Non-Target,No,0,None
18,Target,Yes,652,None
19,Target,No,0,Omission
20,Target,Yes,555,None
21,Non-Target,No,0,None
22,Target,Yes,595,None
23,Non-Target,No,0,None
24,Non-Target,No,0,None
25,Non-Target,Yes,609,Commission
26,Non-Target,No,0,None
27,Non-Target,No,0,None
28,Non-Target,No,0,None
29,Target,Yes,627,None
30,Non-Target,No,0,None
31,Non-Target,No,0,None
32,Non-Target,No,0,None
33,Non-Target,No,0,None
34,Non-Target,No,0,None
35,Target,Yes,766,None
36,Target,Yes,650,None
37,Non-Target,No,0,None
38,Non-Target,No,0,None
39,Non-Target,Yes,790,Commission
40,Non-Target,No,0,None
41,Target,Yes,653,None
42,Non-Target,No,0,None
43,Target,Yes,711,None
44,Non-Target,No,0,None
45,Non-Target,No,0,None
46,Non-Target,No,0,None
47,Target,Yes,651,None
48,Target,Yes,764,None
49,Non-Target,No,0,None
50,Non-Target,No,0,None
51,Non-Target,Yes,684,Commission
52,Non-Target,No,0,None
53,Non-Target,No,0,None
54,Target,Yes,754,None
55,Target,Yes,681,None
56,Non-Target,No,0,None
57,Non-Target,No,0,None
58,Non-Target,Yes,839,Commission
59,Non-Target,No,0,None
60,Non-Target,No,0,None
61,Non-Target,No,0,None
62,Non-Target,Yes,739,Commission
63,Target,Yes,627,None
64,Non-Target,No,0,None
65,Non-Target,No,0,None
66,Target,Yes,768,None
67,Target,Yes,678,None
68,Non-Target,No,0,None
69,Non-Target,No,0,None
70,Target,Yes,821,None
71,Non-Target,No,0,None
72,Non-Target,No,0,None
73,Non-Target,No,0,None
74,Non-Target,No,0,None
75,Non-Target,No,0,None
76,Target,Yes,659,None
77,Target,No,0,Omission
78,Non-Target,No,0,None
79,Target,Yes,679,None
80,Non-Target,No,0,None
81,Non-Target,Yes,871,Commission
82,Target,Yes,595,None
83,Non-Target,No,0,None
84,Non-Target,No,0,None
85,Non-Target,Yes,839,Commission
86,Non-Target,No,0,None
87,Non-Target,No,0,None
88,Non-Target,No,0,None
89,Non-Target,No,0,None
90,Non-Target,No,0,None
91,Non-Target,No,0,None
92,Non-Target,No,0,None
93,Non-Target,Yes,766,Commission
94,Non-Target,No,0,None
95,Non-Target,No,0,None
96,Non-Target,No,0,None
97,Target,Yes,868,None
98,Target,Yes,479,None
99,Target,Yes,717,None
100,Non-Target,No,0,None
101,Target,No,0,Omission
102,Non-Target,No,0,None
103,Non-Target,No,0,None
104,Non-Target,No,0,None
105,Non-Target,No,0,None
106,Non-Target,No,0,None
107,Non-Target,Yes,769,Commission
108,Non-Target,Yes,742,Commission
109,Non-Target,No,0,None
110,Target,No,0,Omission
111,Non-Target,No,0,None
112,Non-Target,No,0,None
113,Non-Target,No,0,None
114,Non-Target,No,0,None
115,Non-Target,Yes,609,Commission
116,Target,No,0,Omission
117,Non-Target,Yes,702,Commission
118,Non-Target,No,0,None
119,Non-Target,Yes,739,Commission
120,Non-Target,No,0,None
121,Target,Yes,955,None
122,Non-Target,No,0,None
123,Non-Target,No,0,None
124,Non-Target,No,0,None
125,Non-Target,Yes,730,Commission
126,Non-Target,No,0,None
127,Non-Target,No,0,None
128,Non-Target,No,0,None
129,Target,Yes,583,None
130,Target,Yes,487,None
131,Non-Target,No,0,None
132,Target,Yes,641,None
133,Non-Target,No,0,None
134,Target,No,0,Omission
135,Non-Target,Yes,580,Commission
136,Target,Yes,925,None
137,Non-Target,No,0,None
138,Non-Target,No,0,None
139,Non-Target,No,0,None
140,Target,Yes,689,None
141,Non-Target,No,0,None
142,Non-Target,No,0,None
143,Target,Yes,865,None
144,Non-Target,No,0,None
145,Non-Target,No,0,None
146,Non-Target,Yes,644,Commission
147,Non-Target,No,0,None
148,Target,Yes,662,None
149,Non-Target,No,0,None
150,Non-Target,No,0,None
151,Non-Target,Yes,829,Commission
152,Non-Target,No,0,None
153,Non-Target,No,0,None
154,Non-Target,No,0,None
155,Non-Target,No,0,None
156,Non-Target,Yes,613,Commission
157,Non-Target,No,0,None
158,Target,Yes,760,None
159,Non-Target,Yes,833,Commission
160,Non-Target,No,0,None
161,Non-Target,No,0,None
162,Non-Target,No,0,None
163,Target,No,0,Omission
164,Non-Target,Yes,761,Commission
165,Non-Target,No,0,None
166,Non-Target,No,0,None
167,Target,Yes,770,None
168,Non-Target,No,0,None
169,Non-Target,No,0,None
170,Target,Yes,657,None
171,Non-Target,Yes,676,Commission
172,Non-Target,Yes,640,Commission
173,Non-Target,No,0,None
174,Non-Target,No,0,None
175,Non-Target,No,0,None
176,Target,Yes,1007,None
177,Non-Target,No,0,None
178,Target,No,0,Omission
179,Non-Target,No,0,None
180,Non-Target,Yes,667,Commission
181,Non-Target,No,0,None
182,Non-Target,No,0,None
183,Non-Target,No,0,None
184,Non-Target,Yes,835,Commission
185,Non-Target,No,0,None
186,Non-Target,No,0,None
187,Non-Target,No,0,None
188,Target,Yes,578,None
189,Non-Target,No,0,None
190,Target,No,0,Omission
191,Non-Target,No,0,None
192,Non-Target,No,0,None
193,Non-Target,No,0,None
194,Non-Target,No,0,None
195,Non-Target,No,0,None
196,Non-Target,No,0,None
197,Non-Target,No,0,None
198,Non-Target,Yes,683,Commission
199,Non-Target,No,0,None
200,Non-Target,Yes,639,Commission
201,Non-Target,No,0,None
202,Non-Target,No,0,None
203,Target,Yes,619,None
204,Non-Target,No,0,None
205,Non-Target,No,0,None
206,Non-Target,No,0,None
207,Non-Target,No,0,None
208,Non-Target,No,0,None
209,Non-Target,Yes,576,Commission
210,Target,Yes,579,None
211,Non-Target,Yes,749,Commission
212,Non-Target,No,0,None
213,Non-Target,No,0,None
214,Non-Target,No,0,None
215,Non-Target,No,0,None
216,Non-Target,No,0,None
217,Non-Target,No,0,None
218,Target,Yes,627,None
219,Target,Yes,699,None
220,Target,Yes,681,None
221,Target,Yes,608,None
222,Non-Target,Yes,631,Commission
223,Non-Target,No,0,None
224,Target,Yes,704,None
225,Non-Target,Yes,762,Commission
226,Target,Yes,821,None
227,Non-Target,No,0,None
228,Non-Target,Yes,532,Commission
229,Non-Target,Yes,776,Commission
230,Non-Target,No,0,None
231,Non-Target,No,0,None
232,Non-Target,No,0,None
233,Non-Target,No,0,None
234,Target,Yes,780,None
235,Target,Yes,688,None
