Trial,StimulusType,Reaction,ReactionTime(ms),ErrorType
1,Target,No,0,Omission
2,Target,Yes,656,None
3,Non-Target,No,0,None
4,Non-Target,No,0,None
5,Non-Target,No,0,None
6,Non-Target,No,0,None
7,Target,Yes,688,None
8,Target,Yes,816,None
9,Non-Target,No,0,None
10,Non-Target,No,0,None
11,Non-Target,No,0,None
12,Non-Target,No,0,None
13,Target,No,0,Omission
14,Non-Target,Yes,865,Commission
15,Non-Target,No,0,None
16,Non-Target,No,0,None
17,Non-Target,No,0,None
18,Non-Target,Yes,654,Commission
19,Non-Target,No,0,None
20,Non-Target,No,0,None
21,Non-Target,No,0,None
22,Non-Target,No,0,None
23,Non-Target,No,0,None
24,Non-Target,No,0,None
25,Target,Yes,693,None
26,Non-Target,Yes,663,Commission
27,Non-Target,No,0,None
28,Non-Target,No,0,None
29,Target,Yes,686,None
30,Target,No,0,Omission
31,Target,Yes,849,None
32,Non-Target,No,0,None
33,Non-Target,No,0,None
34,Non-Target,No,0,None
35,Non-Target,No,0,None
36,Non-Target,No,0,None
37,Non-Target,No,0,None
38,Non-Target,No,0,None
39,Non-Target,No,0,None
40,Target,No,0,Omission
41,Non-Target,No,0,None
42,Target,Yes,517,None
43,Non-Target,No,0,None
44,Non-Target,No,0,None
45,Non-Target,No,0,None
46,Non-Target,No,0,None
47,Non-Target,No,0,None
48,Target,No,0,Omission
49,Non-Target,No,0,None
50,Non-Target,No,0,None
51,Non-Target,Yes,601,Commission
52,Non-Target,Yes,762,Commission
53,Target,Yes,857,None
54,Non-Target,Yes,767,Commission
55,Target,Yes,575,None
56,Non-Target,No,0,None
57,Target,Yes,801,None
58,Target,No,0,Omission
59,Target,No,0,Omission
60,Target,Yes,582,None
61,Non-Target,No,0,None
62,Non-Target,No,0,None
63,Non-Target,Yes,686,Commission
64,Non-Target,No,0,None
65,Non-Target,Yes,629,Commission
66,Target,Yes,604,None
67,Non-Target,No,0,None
68,Non-Target,No,0,None
69,Target,Yes,482,None
70,Non-Target,No,0,None
71,Non-Target,No,0,None
72,Target,Yes,743,None
73,Non-Target,No,0,None
74,Non-Target,No,0,None
75,Non-Target,No,0,None
76,Non-Target,No,0,None
77,Target,Yes,655,None
78,Target,Yes,547,None
79,Non-Target,No,0,None
80,Target,Yes,705,None
81,Non-Target,Yes,568,Commission
82,Non-Target,No,0,None
83,Target,No,0,Omission
84,Non-Target,No,0,None
85,Target,Yes,880,None
86,Non-Target,No,0,None
87,Non-Target,No,0,None
88,Target,Yes,662,None
89,Target,No,0,Omission
90,Non-Target,No,0,None
91,Non-Target,No,0,None
92,Non-Target,No,0,None
93,Non-Target,Yes,621,Commission
94,Target,No,0,Omission
95,Target,No,0,Omission
96,Non-Target,No,0,None
97,Non-Target,Yes,548,Commission
98,Target,No,0,Omission
99,Non-Target,No,0,None
100,Non-Target,No,0,None
101,Target,Yes,487,None
102,Non-Target,No,0,None
103,Target,Yes,417,None
104,Non-Target,No,0,None
105,Non-Target,No,0,None
106,Target,Yes,573,None
107,Non-Target,No,0,None
108,Non-Target,No,0,None
109,Non-Target,No,0,None
110,Non-Target,No,0,None
111,Non-Target,No,0,None
112,Target,Yes,590,None
113,Target,Yes,503,None
114,Target,Yes,482,None
115,Non-Target,No,0,None
116,Non-Target,No,0,None
117,Non-Target,Yes,609,Commission
118,Non-Target,No,0,None
119,Target,No,0,Omission
120,Non-Target,No,0,None
121,Non-Target,No,0,None
122,Target,Yes,715,None
123,Non-Target,No,0,None
124,Non-Target,Yes,382,Commission
125,Non-Target,No,0,None
