Trial,StimulusType,Reaction,ReactionTime(ms),ErrorType
1,Non-Target,No,0,None
2,Non-Target,Yes,592,Commission
3,Target,Yes,625,None
4,Non-Target,No,0,None
5,Non-Target,Yes,750,Commission
6,Non-Target,No,0,None
7,Non-Target,No,0,None
8,Non-Target,No,0,None
9,Target,Yes,913,None
10,Non-Target,No,0,None
11,Non-Target,No,0,None
12,Non-Target,Yes,682,Commission
13,Non-Target,No,0,None
14,Target,Yes,775,None
15,Non-Target,Yes,513,Commission
16,Non-Target,No,0,None
17,Non-Target,No,0,None
18,Non-Target,No,0,None
19,Non-Target,Yes,380,Commission
20,Target,Yes,600,None
21,Non-Target,Yes,536,Commission
22,Non-Target,No,0,None
23,Non-Target,No,0,None
24,Non-Target,No,0,None
25,Target,No,0,Omission
26,Non-Target,No,0,None
27,Target,Yes,641,None
28,Non-Target,No,0,None
29,Non-Target,No,0,None
30,Non-Target,No,0,None
31,Non-Target,No,0,None
32,Target,Yes,740,None
33,Non-Target,No,0,None
34,Non-Target,No,0,None
35,Target,Yes,687,None
36,Non-Target,No,0,None
37,Non-Target,No,0,None
38,Target,Yes,727,None
39,Non-Target,No,0,None
40,Non-Target,No,0,None
41,Target,Yes,578,None
42,Non-Target,Yes,680,Commission
43,Non-Target,No,0,None
44,Non-Target,No,0,None
45,Target,Yes,732,None
46,Target,Yes,675,None
47,Non-Target,No,0,None
48,Non-Target,No,0,None
49,Non-Target,No,0,None
50,Non-Target,No,0,None
51,Non-Target,No,0,None
52,Target,Yes,748,None
53,Non-Target,No,0,None
54,Non-Target,Yes,722,Commission
55,Non-Target,No,0,None
56,Target,No,0,Omission
57,Non-Target,No,0,None
58,Target,Yes,707,None
59,Target,Yes,564,None
60,Target,Yes,710,None
61,Target,Yes,729,None
62,Non-Target,No,0,None
63,Target,Yes,709,None
64,Non-Target,No,0,None
65,Non-Target,Yes,617,Commission
66,Non-Target,No,0,None
67,Non-Target,No,0,None
68,Target,Yes,848,None
69,Target,Yes,616,None
70,Non-Target,No,0,None
71,Non-Target,No,0,None
72,Target,Yes,537,None
73,Non-Target,No,0,None
74,Target,Yes,554,None
75,Non-Target,Yes,879,Commission
76,Non-Target,No,0,None
77,Non-Target,No,0,None
78,Non-Target,No,0,None
79,Non-Target,No,0,None
80,Target,No,0,Omission
81,Target,No,0,Omission
82,Target,Yes,501,None
83,Non-Target,No,0,None
84,Non-Target,No,0,None
85,Non-Target,No,0,None
86,Non-Target,No,0,None
87,Non-Target,Yes,668,Commission
88,Non-Target,No,0,None
89,Non-Target,No,0,None
90,Non-Target,No,0,None
91,Target,Yes,753,None
92,Non-Target,No,0,None
93,Non-Target,No,0,None
94,Non-Target,No,0,None
95,Target,Yes,783,None
96,Target,Yes,545,None
97,Non-Target,No,0,None
98,Non-Target,No,0,None
99,Non-Target,Yes,546,Commission
100,Non-Target,No,0,None
101,Target,Yes,785,None
102,Non-Target,No,0,None
103,Non-Target,Yes,729,Commission
104,Non-Target,No,0,None
105,Non-Target,No,0,None
106,Non-Target,No,0,None
107,Non-Target,No,0,None
108,Target,Yes,654,None
109,Non-Target,No,0,None
110,Non-Target,No,0,None
111,Non-Target,No,0,None
112,Non-Target,No,0,None
113,Non-Target,No,0,None
114,Non-Target,No,0,None
115,Non-Target,No,0,None
116,Non-Target,No,0,None
117,Non-Target,No,0,None
118,Non-Target,No,0,None
119,Non-Target,No,0,None
120,Non-Target,No,0,None
121,Non-Target,No,0,None
122,Target,Yes,610,None
123,Non-Target,No,0,None
124,Non-Target,Yes,760,Commission
125,Non-Target,No,0,None
126,Non-Target,Yes,592,Commission
127,Non-Target,Yes,682,Commission
128,Target,No,0,Omission
129,Non-Target,Yes,862,Commission
130,Non-Target,Yes,646,Commission
131,Non-Target,No,0,None
132,Non-Target,No,0,None
133,Non-Target,No,0,None
134,Non-Target,No,0,None
135,Target,Yes,712,None
136,Target,Yes,669,None
137,Non-Target,No,0,None
138,Non-Target,No,0,None
139,Target,Yes,528,None
140,Target,No,0,Omission
141,Target,Yes,468,None
142,Target,Yes,481,None
143,Target,Yes,623,None
144,Target,Yes,543,None
145,Target,Yes,668,None
146,Non-Target,Yes,374,Commission
147,Non-Target,No,0,None
148,Target,Yes,520,None
149,Non-Target,No,0,None
150,Target,No,0,Omission
151,Non-Target,No,0,None
152,Target,Yes,602,None
153,Non-Target,No,0,None
154,Non-Target,No,0,None
155,Non-Target,No,0,None
156,Target,Yes,470,None
157,Non-Target,No,0,None
158,Non-Target,No,0,None
159,Non-Target,Yes,672,Commission
160,Non-Target,No,0,None
161,Non-Target,No,0,None
162,Non-Target,No,0,None
163,Non-Target,No,0,None
164,Non-Target,No,0,None
165,Non-Target,No,0,None
166,Non-Target,Yes,733,Commission
167,Target,Yes,691,None
168,Non-Target,No,0,None
169,Non-Target,No,0,None
170,Non-Target,No,0,None
171,Non-Target,Yes,793,Commission
172,Non-Target,No,0,None
173,Non-Target,No,0,None
174,Target,Yes,621,None
175,Non-Target,No,0,None
176,Non-Target,No,0,None
177,Non-Target,No,0,None
178,Non-Target,No,0,None
179,Target,Yes,683,None
180,Non-Target,No,0,None
181,Non-Target,No,0,None
182,Target,Yes,592,None
183,Target,No,0,Omission
184,Non-Target,Yes,361,Commission
185,Target,Yes,479,None
186,Non-Target,Yes,766,Commission
187,Target,Yes,603,None
188,Non-Target,No,0,None
189,Non-Target,No,0,None
190,Non-Target,No,0,None
191,Non-Target,No,0,None
192,Non-Target,No,0,None
193,Target,Yes,664,None
194,Non-Target,No,0,None
195,Target,Yes,791,None
196,Non-Target,No,0,None
197,Non-Target,No,0,None
198,Non-Target,No,0,None
199,Non-Target,No,0,None
200,Non-Target,No,0,None
201,Target,Yes,700,None
202,Target,Yes,445,None
203,Target,Yes,712,None
204,Target,Yes,593,None
205,Non-Target,Yes,571,Commission
206,Non-Target,No,0,None
207,Target,Yes,607,None
208,Non-Target,No,0,None
209,Target,Yes,404,None
210,Target,Yes,630,None
211,Target,Yes,597,None
212,Target,No,0,Omission
213,Non-Target,No,0,None
214,Target,Yes,915,None
215,Non-Target,Yes,444,Commission
216,Non-Target,No,0,None
217,Non-Target,No,0,None
218,Non-Target,Yes,753,Commission
219,Non-Target,No,0,None
220,Non-Target,No,0,None
221,Non-Target,No,0,None
222,Target,Yes,594,None
223,Non-Target,No,0,None
224,Non-Target,No,0,None
225,Non-Target,No,0,None
226,Target,Yes,370,None
227,Non-Target,No,0,None
228,Non-Target,Yes,731,Commission
229,Target,Yes,601,None
230,Target,Yes,517,None
231,Non-Target,No,0,None
232,Non-Target,No,0,None
233,Non-Target,No,0,None
234,Non-Target,No,0,None
235,Non-Target,Yes,639,Commission
236,Target,Yes,481,None
237,Non-Target,No,0,None
238,Non-Target,No,0,None
239,Non-Target,No,0,None
240,Target,No,0,Omission
241,Non-Target,No,0,None
242,Target,No,0,Omission
243,Non-Target,No,0,None
244,Non-Target,Yes,836,Commission
245,Non-Target,No,0,None
246,Target,Yes,735,None
247,Target,Yes,787,None
248,Non-Target,Yes,689,Commission
249,Target,Yes,641,None
250,Non-Target,Yes,628,Commission
251,Non-Target,No,0,None
252,Non-Target,No,0,None
253,Non-Target,No,0,None
254,Non-Target,No,0,None
255,Target,Yes,748,None
256,Target,No,0,Omission
257,Non-Target,No,0,None
258,Target,No,0,Omission
259,Target,Yes,650,None
260,Non-Target,No,0,None
