Trial,StimulusType,Reaction,ReactionTime(ms),ErrorType
1,Non-Target,No,0,None
2,Non-Target,No,0,None
3,Non-Target,No,0,None
4,Non-Target,No,0,None
5,Non-Target,No,0,None
6,Non-Target,No,0,None
7,Non-Target,No,0,None
8,Target,No,0,Omission
9,Non-Target,No,0,None
10,Non-Target,No,0,None
11,Target,Yes,648,None
12,Non-Target,No,0,None
13,Non-Target,Yes,753,Commission
14,Target,Yes,800,None
15,Target,Yes,663,None
16,Non-Target,No,0,None
17,Non-Target,No,0,None
18,Non-Target,Yes,908,Commission
19,Target,Yes,545,None
20,Target,Yes,695,None
21,Non-Target,No,0,None
22,Non-Target,No,0,None
23,Target,No,0,Omission
24,Non-Target,No,0,None
25,Non-Target,No,0,None
26,Non-Target,No,0,None
27,Target,Yes,579,None
28,Non-Target,No,0,None
29,Non-Target,No,0,None
30,Target,Yes,662,None
31,Non-Target,No,0,None
32,Non-Target,No,0,None
33,Non-Target,No,0,None
34,Target,No,0,Omission
35,Non-Target,Yes,541,Commission
36,Non-Target,No,0,None
37,Non-Target,No,0,None
38,Target,No,0,Omission
39,Non-Target,Yes,749,Commission
40,Non-Target,No,0,None
41,Non-Target,Yes,698,Commission
42,Target,Yes,386,None
43,Target,Yes,816,None
44,Non-Target,No,0,None
45,Non-Target,Yes,692,Commission
46,Non-Target,No,0,None
47,Target,Yes,764,None
48,Non-Target,No,0,None
49,Target,Yes,612,None
50,Non-Target,No,0,None
51,Target,Yes,494,None
52,Non-Target,No,0,None
53,Non-Target,No,0,None
54,Target,Yes,673,None
55,Target,No,0,Omission
56,Non-Target,Yes,741,Commission
57,Non-Target,No,0,None
58,Non-Target,No,0,None
59,Non-Target,Yes,452,Commission
60,Non-Target,No,0,None
61,Non-Target,No,0,None
62,Non-Target,No,0,None
63,Target,Yes,677,None
64,Target,Yes,580,None
65,Non-Target,No,0,None
66,Target,Yes,724,None
67,Target,Yes,805,None
68,Non-Target,No,0,None
69,Target,Yes,964,None
70,Non-Target,No,0,None
71,Non-Target,No,0,None
72,Non-Target,No,0,None
73,Target,Yes,729,None
74,Non-Target,No,0,None
75,Non-Target,No,0,None
76,Non-Target,No,0,None
77,Non-Target,No,0,None
78,Non-Target,Yes,533,Commission
79,Non-Target,Yes,661,Commission
80,Target,Yes,811,None
81,Non-Target,No,0,None
82,Non-Target,No,0,None
83,Target,Yes,788,None
84,Target,Yes,505,None
85,Target,Yes,633,None
86,Non-Target,No,0,None
87,Target,Yes,334,None
88,Non-Target,No,0,None
89,Non-Target,No,0,None
90,Non-Target,No,0,None
91,Non-Target,Yes,826,Commission
92,Non-Target,No,0,None
93,Non-Target,No,0,None
94,Target,No,0,Omission
95,Non-Target,No,0,None
96,Non-Target,No,0,None
97,Non-Target,No,0,None
98,Non-Target,No,0,None
99,Target,Yes,724,None
100,Target,Yes,804,None
101,Non-Target,No,0,None
102,Non-Target,No,0,None
103,Non-Target,No,0,None
104,Non-Target,No,0,None
105,Non-Target,Yes,602,Commission
106,Target,Yes,725,None
107,Target,Yes,473,None
108,Non-Target,No,0,None
109,Target,Yes,571,None
110,Non-Target,No,0,None
111,Non-Target,No,0,None
112,Target,No,0,Omission
113,Non-Target,No,0,None
114,Non-Target,No,0,None
115,Non-Target,No,0,None
116,Target,Yes,655,None
117,Non-Target,No,0,None
118,Non-Target,No,0,None
119,Target,Yes,685,None
120,Non-Target,No,0,None
121,Non-Target,Yes,716,Commission
122,Non-Target,No,0,None
123,Non-Target,No,0,None
124,Non-Target,No,0,None
125,Non-Target,No,0,None
126,Non-Target,No,0,None
127,Non-Target,No,0,None
128,Non-Target,No,0,None
129,Non-Target,No,0,None
130,Non-Target,No,0,None
131,Non-Target,No,0,None
132,Target,Yes,832,None
133,Non-Target,No,0,None
134,Non-Target,No,0,None
135,Non-Target,No,0,None
136,Non-Target,No,0,None
137,Non-Target,No,0,None
138,Non-Target,Yes,417,Commission
139,Target,Yes,789,None
140,Non-Target,Yes,916,Commission
141,Non-Target,No,0,None
142,Non-Target,No,0,None
143,Target,Yes,884,None
144,Target,Yes,573,None
145,Target,Yes,788,None
146,Non-Target,Yes,655,Commission
147,Target,Yes,819,None
148,Non-Target,No,0,None
149,Non-Target,Yes,690,Commission
150,Target,Yes,833,None
151,Target,No,0,Omission
152,Non-Target,No,0,None
153,Non-Target,No,0,None
154,Non-Target,No,0,None
155,Non-Target,No,0,None
156,Non-Target,No,0,None
157,Target,Yes,633,None
158,Non-Target,No,0,None
159,Non-Target,No,0,None
160,Non-Target,No,0,None
161,Non-Target,No,0,None
162,Non-Target,No,0,None
163,Target,Yes,543,None
164,Non-Target,No,0,None
165,Non-Target,No,0,None
166,Target,Yes,761,None
167,Non-Target,No,0,None
168,Non-Target,No,0,None
169,Non-Target,No,0,None
170,Non-Target,Yes,661,Commission
171,Non-Target,Yes,739,Commission
172,Target,Yes,621,None
173,Target,Yes,698,None
174,Non-Target,No,0,None
175,Non-Target,Yes,762,Commission
176,Non-Target,No,0,None
177,Non-Target,No,0,None
178,Non-Target,No,0,None
179,Target,Yes,914,None
180,Non-Target,No,0,None
181,Target,Yes,735,None
182,Target,Yes,681,None
183,Non-Target,No,0,None
184,Non-Target,No,0,None
185,Non-Target,No,0,None
186,Non-Target,Yes,631,Commission
187,Non-Target,No,0,None
188,Target,No,0,Omission
189,Non-Target,No,0,None
190,Target,Yes,426,None
191,Non-Target,No,0,None
192,Non-Target,No,0,None
193,Non-Target,No,0,None
194,Non-Target,Yes,715,Commission
195,Non-Target,No,0,None
196,Non-Target,No,0,None
197,Target,Yes,850,None
198,Target,Yes,931,None
199,Target,Yes,734,None
200,Non-Target,No,0,None
201,Non-Target,No,0,None
202,Target,No,0,Omission
203,Non-Target,No,0,None
204,Non-Target,No,0,None
205,Non-Target,No,0,None
206,Non-Target,No,0,None
207,Non-Target,No,0,None
208,Non-Target,No,0,None
209,Target,Yes,940,None
210,Target,Yes,477,None
211,Non-Target,No,0,None
212,Non-Target,No,0,None
213,Non-Target,No,0,None
214,Non-Target,No,0,None
215,Non-Target,No,0,None
216,Non-Target,No,0,None
217,Target,Yes,686,None
218,Target,Yes,832,None
219,Non-Target,Yes,566,Commission
220,Target,Yes,714,None
221,Non-Target,No,0,None
222,Non-Target,No,0,None
223,Non-Target,No,0,None
224,Non-Target,No,0,None
225,Target,Yes,724,None
226,Non-Target,No,0,None
227,Target,Yes,690,None
228,Non-Target,No,0,None
229,Target,Yes,343,None
230,Non-Target,No,0,None
231,Non-Target,No,0,None
232,Non-Target,No,0,None
233,Non-Target,No,0,None
234,Non-Target,No,0,None
235,Non-Target,No,0,None
236,Non-Target,No,0,None
237,Non-Target,Yes,745,Commission
238,Target,Yes,775,None
239,Non-Target,No,0,None
