Trial,StimulusType,Reaction,ReactionTime(ms),ErrorType
1,Non-Target,No,0,None
2,Non-Target,No,0,None
3,Target,Yes,396,None
4,Non-Target,No,0,None
5,Target,Yes,266,None
6,Target,Yes,468,None
7,Non-Target,No,0,None
8,Non-Target,No,0,None
9,Target,Yes,423,None
10,Target,Yes,387,None
11,Non-Target,No,0,None
12,Non-Target,No,0,None
13,Non-Target,No,0,None
14,Non-Target,No,0,None
15,Target,Yes,340,None
16,Non-Target,No,0,None
17,Non-Target,No,0,None
18,Non-Target,No,0,None
19,Target,Yes,331,None
20,Target,Yes,374,None
21,Non-Target,No,0,None
22,Non-Target,No,0,None
23,Non-Target,No,0,None
24,Non-Target,No,0,None
25,Non-Target,No,0,None
26,Target,Yes,444,None
27,Target,Yes,235,None
28,Non-Target,No,0,None
29,Target,Yes,431,None
30,Non-Target,No,0,None
31,Non-Target,No,0,None
32,Target,Yes,386,None
33,Non-Target,No,0,None
34,Non-Target,No,0,None
35,Non-Target,No,0,None
36,Non-Target,No,0,None
37,Non-Target,No,0,None
38,Target,No,0,Omission
39,Non-Target,No,0,None
40,Target,Yes,526,None
41,Target,Yes,407,None
42,Target,Yes,281,None
43,Non-Target,No,0,None
44,Non-Target,No,0,None
45,Target,Yes,421,None
46,Non-Target,No,0,None
47,Target,Yes,366,None
48,Non-Target,No,0,None
49,Non-Target,No,0,None
50,Non-Target,No,0,None
51,Non-Target,No,0,None
52,Non-Target,No,0,None
53,Non-Target,No,0,None
54,Target,Yes,375,None
55,Non-Target,No,0,None
56,Target,Yes,293,None
57,Non-Target,No,0,None
58,Non-Target,No,0,None
59,Target,Yes,308,None
60,Non-Target,No,0,None
61,Non-Target,No,0,None
62,Non-Target,No,0,None
63,Non-Target,No,0,None
64,Non-Target,No,0,None
65,Non-Target,No,0,None
66,Target,Yes,405,None
67,Target,Yes,360,None
68,Non-Target,No,0,None
69,Non-Target,No,0,None
70,Non-Target,No,0,None
71,Non-Target,No,0,None
72,Non-Target,No,0,None
73,Non-Target,No,0,None
74,Target,Yes,403,None
75,Non-Target,No,0,None
76,Non-Target,No,0,None
77,Non-Target,No,0,None
78,Non-Target,No,0,None
79,Target,Yes,372,None
80,Non-Target,No,0,None
81,Non-Target,No,0,None
82,Non-Target,No,0,None
83,Target,Yes,405,None
84,Target,Yes,416,None
85,Target,Yes,351,None
86,Target,Yes,351,None
87,Target,Yes,456,None
88,Non-Target,No,0,None
89,Non-Target,No,0,None
90,Non-Target,No,0,None
91,Non-Target,No,0,None
92,Target,Yes,451,None
93,Non-Target,No,0,None
94,Non-Target,No,0,None
95,Non-Target,No,0,None
96,Non-Target,No,0,None
97,Target,Yes,556,None
98,Non-Target,No,0,None
99,Non-Target,No,0,None
100,Non-Target,No,0,None
101,Non-Target,No,0,None
102,Non-Target,No,0,None
103,Non-Target,No,0,None
104,Non-Target,No,0,None
105,Non-Target,No,0,None
106,Non-Target,No,0,None
107,Target,No,0,Omission
108,Target,Yes,420,None
109,Non-Target,No,0,None
110,Target,Yes,305,None
111,Non-Target,No,0,None
112,Non-Target,No,0,None
113,Target,Yes,350,None
114,Non-Target,No,0,None
115,Non-Target,No,0,None
116,Target,Yes,505,None
117,Non-Target,No,0,None
118,Target,Yes,144,None
119,Target,Yes,337,None
120,Non-Target,No,0,None
121,Non-Target,No,0,None
122,Non-Target,No,0,None
123,Target,Yes,345,None
124,Target,Yes,382,None
125,Non-Target,No,0,None
126,Non-Target,No,0,None
127,Target,Yes,215,None
128,Non-Target,No,0,None
129,Non-Target,No,0,None
130,Non-Target,No,0,None
131,Target,Yes,398,None
132,Non-Target,No,0,None
133,Non-Target,No,0,None
134,Non-Target,No,0,None
135,Non-Target,No,0,None
136,Non-Target,No,0,None
137,Target,Yes,453,None
138,Target,Yes,530,None
139,Non-Target,No,0,None
140,Target,Yes,484,None
141,Target,Yes,253,None
142,Non-Target,No,0,None
143,Non-Target,No,0,None
144,Non-Target,No,0,None
145,Target,Yes,367,None
146,Target,Yes,479,None
147,Non-Target,No,0,None
148,Target,Yes,362,None
149,Target,No,0,Omission
150,Non-Target,No,0,None
151,Target,Yes,460,None
152,Target,Yes,424,None
153,Non-Target,No,0,None
154,Non-Target,No,0,None
155,Non-Target,No,0,None
156,Target,Yes,369,None
157,Non-Target,No,0,None
158,Non-Target,Yes,366,Commission
159,Non-Target,No,0,None
160,Target,Yes,454,None
161,Non-Target,No,0,None
162,Non-Target,No,0,None
163,Non-Target,No,0,None
164,Non-Target,No,0,None
165,Non-Target,No,0,None
166,Non-Target,No,0,None
167,Non-Target,No,0,None
168,Non-Target,No,0,None
169,Non-Target,No,0,None
170,Non-Target,No,0,None
171,Target,Yes,422,None
172,Non-Target,No,0,None
173,Non-Target,No,0,None
174,Non-Target,No,0,None
175,Target,Yes,446,None
176,Non-Target,No,0,None
177,Non-Target,No,0,None
178,Non-Target,No,0,None
179,Non-Target,No,0,None
180,Non-Target,No,0,None
181,Target,Yes,436,None
182,Non-Target,No,0,None
183,Non-Target,No,0,None
184,Target,Yes,486,None
185,Non-Target,No,0,None
186,Target,Yes,445,None
187,Non-Target,No,0,None
188,Non-Target,No,0,None
189,Non-Target,No,0,None
190,Target,No,0,Omission
191,Non-Target,No,0,None
192,Target,Yes,447,None
193,Target,Yes,407,None
194,Target,Yes,309,None
195,Non-Target,No,0,None
196,Target,Yes,196,None
197,Target,Yes,373,None
198,Target,Yes,442,None
199,Non-Target,No,0,None
200,Target,Yes,403,None
201,Non-Target,No,0,None
202,Non-Target,No,0,None
203,Non-Target,No,0,None
204,Target,Yes,404,None
205,Target,Yes,361,None
206,Non-Target,No,0,None
207,Non-Target,No,0,None
208,Non-Target,No,0,None
209,Target,Yes,386,None
210,Non-Target,No,0,None
211,Non-Target,No,0,None
212,Non-Target,No,0,None
213,Non-Target,No,0,None
214,Non-Target,No,0,None
215,Non-Target,No,0,None
216,Non-Target,No,0,None
217,Non-Target,No,0,None
218,Target,Yes,430,None
219,Target,Yes,401,None
220,Non-Target,No,0,None
221,Non-Target,No,0,None
222,Non-Target,No,0,None
223,Non-Target,No,0,None
224,Non-Target,No,0,None
225,Target,Yes,313,None
226,Non-Target,No,0,None
227,Non-Target,No,0,None
228,Target,Yes,459,None
229,Target,Yes,413,None
230,Non-Target,No,0,None
231,Non-Target,No,0,None
232,Non-Target,Yes,365,Commission
233,Non-Target,No,0,None
234,Target,Yes,172,None
235,Non-Target,No,0,None
236,Target,Yes,245,None
237,Non-Target,No,0,None
238,Target,Yes,447,None
239,Target,Yes,395,None
240,Non-Target,Yes,563,Commission
241,Target,Yes,448,None
242,Target,Yes,585,None
243,Non-Target,No,0,None
244,Non-Target,No,0,None
245,Non-Target,No,0,None
246,Target,Yes,323,None
