Trial,StimulusType,Reaction,ReactionTime(ms),ErrorType
1,Non-Target,No,0,None
2,Non-Target,No,0,None
3,Target,Yes,533,None
4,Non-Target,No,0,None
5,Non-Target,No,0,None
6,Non-Target,No,0,None
7,Target,Yes,544,None
8,Target,Yes,556,None
9,Target,Yes,413,None
10,Target,Yes,466,None
11,Non-Target,No,0,None
12,Non-Target,Yes,390,Commission
13,Non-Target,No,0,None
14,Non-Target,No,0,None
15,Target,Yes,402,None
16,Non-Target,No,0,None
17,Non-Target,No,0,None
18,Non-Target,No,0,None
19,Non-Target,No,0,None
20,Target,No,0,Omission
21,Non-Target,Yes,416,Commission
22,Target,Yes,455,None
23,Target,Yes,412,None
24,Target,Yes,575,None
25,Target,Yes,430,None
26,Target,Yes,467,None
27,Target,Yes,388,None
28,Target,Yes,442,None
29,Non-Target,No,0,None
30,Target,Yes,405,None
31,Non-Target,No,0,None
32,Target,Yes,377,None
33,Non-Target,No,0,None
34,Non-Target,No,0,None
35,Target,Yes,423,None
36,Non-Target,No,0,None
37,Non-Target,No,0,None
38,Non-Target,No,0,None
39,Non-Target,No,0,None
40,Non-Target,No,0,None
41,Non-Target,No,0,None
42,Target,Yes,400,None
43,Target,Yes,560,None
44,Non-Target,No,0,None
45,Non-Target,No,0,None
46,Non-Target,No,0,None
47,Target,Yes,417,None
48,Target,Yes,451,None
49,Non-Target,No,0,None
50,Target,Yes,565,None
51,Non-Target,No,0,None
52,Non-Target,No,0,None
53,Target,Yes,557,None
54,Non-Target,No,0,None
55,Non-Target,No,0,None
56,Target,Yes,288,None
57,Non-Target,No,0,None
58,Non-Target,No,0,None
59,Non-Target,No,0,None
60,Target,No,0,Omission
61,Non-Target,No,0,None
62,Non-Target,No,0,None
63,Non-Target,No,0,None
64,Non-Target,No,0,None
65,Non-Target,No,0,None
66,Non-Target,No,0,None
67,Non-Target,No,0,None
68,Non-Target,No,0,None
69,Non-Target,No,0,None
70,Target,Yes,421,None
71,Non-Target,No,0,None
72,Non-Target,No,0,None
73,Non-Target,No,0,None
74,Non-Target,No,0,None
75,Non-Target,No,0,None
76,Target,Yes,370,None
77,Non-Target,No,0,None
78,Target,Yes,467,None
79,Non-Target,No,0,None
80,Non-Target,No,0,None
81,Non-Target,No,0,None
82,Non-Target,No,0,None
83,Target,Yes,532,None
84,Non-Target,No,0,None
85,Non-Target,No,0,None
86,Non-Target,No,0,None
87,Non-Target,No,0,None
88,Target,Yes,557,None
89,Non-Target,No,0,None
90,Non-Target,No,0,None
91,Non-Target,No,0,None
92,Target,Yes,364,None
93,Target,Yes,360,None
94,Target,Yes,484,None
95,Non-Target,No,0,None
96,Target,Yes,425,None
97,Target,Yes,469,None
98,Non-Target,No,0,None
99,Target,Yes,461,None
100,Non-Target,No,0,None
101,Non-Target,No,0,None
102,Target,Yes,404,None
103,Non-Target,No,0,None
104,Non-Target,No,0,None
105,Target,Yes,415,None
106,Non-Target,No,0,None
107,Target,Yes,481,None
108,Non-Target,No,0,None
109,Target,Yes,438,None
110,Non-Target,No,0,None
111,Non-Target,No,0,None
112,Non-Target,No,0,None
113,Non-Target,No,0,None
114,Target,Yes,413,None
115,Target,Yes,453,None
116,Target,Yes,470,None
117,Target,Yes,574,None
118,Non-Target,No,0,None
119,Target,Yes,394,None
120,Target,Yes,433,None
121,Non-Target,No,0,None
122,Non-Target,No,0,None
123,Target,Yes,304,None
124,Target,Yes,434,None
125,Target,Yes,397,None
126,Target,Yes,434,None
127,Non-Target,No,0,None
128,Non-Target,No,0,None
129,Non-Target,No,0,None
130,Target,Yes,454,None
131,Target,Yes,384,None
132,Target,Yes,483,None
133,Non-Target,No,0,None
134,Non-Target,No,0,None
135,Non-Target,No,0,None
136,Non-Target,No,0,None
137,Non-Target,No,0,None
138,Non-Target,No,0,None
139,Target,Yes,399,None
140,Non-Target,No,0,None
141,Target,Yes,504,None
142,Non-Target,No,0,None
143,Non-Target,No,0,None
144,Non-Target,No,0,None
145,Non-Target,Yes,396,Commission
146,Non-Target,No,0,None
147,Non-Target,No,0,None
148,Non-Target,No,0,None
149,Non-Target,No,0,None
150,Non-Target,No,0,None
151,Target,Yes,388,None
152,Non-Target,No,0,None
153,Target,Yes,467,None
154,Non-Target,No,0,None
155,Target,Yes,553,None
156,Target,Yes,511,None
157,Non-Target,No,0,None
158,Target,Yes,455,None
159,Non-Target,No,0,None
160,Non-Target,No,0,None
161,Non-Target,No,0,None
162,Target,Yes,385,None
163,Non-Target,No,0,None
164,Non-Target,No,0,None
165,Non-Target,No,0,None
166,Non-Target,No,0,None
167,Non-Target,No,0,None
168,Non-Target,No,0,None
169,Non-Target,No,0,None
170,Target,Yes,403,None
171,Non-Target,No,0,None
172,Non-Target,No,0,None
173,Non-Target,No,0,None
174,Target,Yes,390,None
175,Non-Target,No,0,None
176,Non-Target,No,0,None
177,Non-Target,No,0,None
178,Non-Target,No,0,None
179,Target,Yes,458,None
180,Target,Yes,375,None
181,Non-Target,No,0,None
182,Target,Yes,495,None
183,Non-Target,No,0,None
184,Non-Target,No,0,None
185,Non-Target,No,0,None
186,Non-Target,No,0,None
187,Non-Target,No,0,None
188,Non-Target,No,0,None
189,Target,No,0,Omission
190,Non-Target,No,0,None
191,Target,Yes,488,None
192,Target,Yes,439,None
193,Target,Yes,410,None
194,Non-Target,No,0,None
195,Non-Target,No,0,None
196,Non-Target,No,0,None
197,Non-Target,No,0,None
198,Non-Target,No,0,None
199,Target,Yes,360,None
200,Target,Yes,495,None
201,Non-Target,No,0,None
202,Non-Target,No,0,None
203,Non-Target,No,0,None
204,Non-Target,No,0,None
205,Non-Target,No,0,None
206,Target,Yes,479,None
207,Non-Target,No,0,None
208,Non-Target,No,0,None
209,Non-Target,No,0,None
210,Target,No,0,Omission
211,Non-Target,No,0,None
212,Target,Yes,437,None
213,Non-Target,No,0,None
214,Target,Yes,385,None
215,Target,Yes,406,None
216,Target,Yes,523,None
217,Non-Target,No,0,None
218,Non-Target,No,0,None
219,Non-Target,No,0,None
220,Non-Target,No,0,None
221,Non-Target,No,0,None
222,Target,Yes,462,None
223,Non-Target,No,0,None
224,Non-Target,No,0,None
225,Target,Yes,390,None
226,Non-Target,No,0,None
227,Non-Target,No,0,None
228,Non-Target,No,0,None
229,Non-Target,No,0,None
230,Non-Target,No,0,None
231,Non-Target,No,0,None
232,Target,Yes,398,None
233,Non-Target,No,0,None
234,Target,Yes,467,None
235,Non-Target,No,0,None
236,Non-Target,No,0,None
237,Target,Yes,525,None
238,Non-Target,No,0,None
239,Non-Target,No,0,None
240,Non-Target,No,0,None
241,Non-Target,No,0,None
242,Non-Target,No,0,None
243,Target,Yes,468,None
244,Non-Target,No,0,None
245,Non-Target,No,0,None
246,Non-Target,No,0,None
