Trial,StimulusType,Reaction,ReactionTime(ms),ErrorType
1,Non-Target,No,0,None
2,Non-Target,No,0,None
3,Non-Target,No,0,None
4,Target,Yes,354,None
5,Non-Target,No,0,None
6,Target,Yes,396,None
7,Target,Yes,357,None
8,Non-Target,No,0,None
9,Target,Yes,378,None
10,Non-Target,No,0,None
11,Non-Target,No,0,None
12,Non-Target,No,0,None
13,Non-Target,No,0,None
14,Target,Yes,383,None
15,Non-Target,No,0,None
16,Non-Target,No,0,None
17,Non-Target,No,0,None
18,Non-Target,No,0,None
19,Non-Target,No,0,None
20,Non-Target,No,0,None
21,Non-Target,No,0,None
22,Non-Target,No,0,None
23,Target,Yes,452,None
24,Non-Target,No,0,None
25,Non-Target,No,0,None
26,Non-Target,No,0,None
27,Non-Target,No,0,None
28,Non-Target,No,0,None
29,Non-Target,No,0,None
30,Non-Target,No,0,None
31,Non-Target,No,0,None
32,Non-Target,No,0,None
33,Non-Target,No,0,None
34,Non-Target,No,0,None
35,Non-Target,No,0,None
36,Target,Yes,401,None
37,Target,Yes,336,None
38,Target,Yes,395,None
39,Target,Yes,360,None
40,Non-Target,No,0,None
41,Non-Target,No,0,None
42,Target,No,0,Omission
43,Non-Target,No,0,None
44,Non-Target,No,0,None
45,Non-Target,No,0,None
46,Non-Target,No,0,None
47,Non-Target,No,0,None
48,Non-Target,No,0,None
49,Target,Yes,402,None
50,Non-Target,No,0,None
51,Non-Target,No,0,None
52,Non-Target,No,0,None
53,Non-Target,No,0,None
54,Non-Target,No,0,None
55,Target,Yes,386,None
56,Non-Target,No,0,None
57,Non-Target,No,0,None
58,Non-Target,No,0,None
59,Non-Target,No,0,None
60,Non-Target,No,0,None
61,Non-Target,No,0,None
62,Target,No,0,Omission
63,Target,Yes,349,None
64,Non-Target,No,0,None
65,Non-Target,No,0,None
66,Non-Target,No,0,None
67,Non-Target,No,0,None
68,Target,No,0,Omission
69,Non-Target,No,0,None
70,Non-Target,No,0,None
71,Target,Yes,346,None
72,Non-Target,No,0,None
73,Non-Target,No,0,None
74,Non-Target,No,0,None
75,Non-Target,No,0,None
76,Non-Target,No,0,None
77,Non-Target,No,0,None
78,Non-Target,No,0,None
79,Target,No,0,Omission
80,Non-Target,No,0,None
81,Non-Target,No,0,None
82,Target,Yes,334,None
83,Target,Yes,422,None
84,Target,Yes,421,None
85,Non-Target,No,0,None
86,Non-Target,No,0,None
87,Target,Yes,361,None
88,Non-Target,No,0,None
89,Non-Target,No,0,None
90,Non-Target,No,0,None
91,Non-Target,No,0,None
92,Target,Yes,324,None
93,Target,Yes,371,None
94,Non-Target,No,0,None
95,Target,Yes,405,None
96,Target,Yes,337,None
97,Non-Target,No,0,None
98,Non-Target,No,0,None
99,Target,No,0,Omission
100,Non-Target,No,0,None
101,Non-Target,No,0,None
102,Non-Target,No,0,None
103,Non-Target,No,0,None
104,Target,Yes,343,None
105,Non-Target,No,0,None
106,Non-Target,No,0,None
107,Non-Target,No,0,None
108,Non-Target,Yes,358,Commission
109,Non-Target,No,0,None
110,Non-Target,No,0,None
111,Target,Yes,341,None
112,Target,Yes,381,None
113,Non-Target,No,0,None
114,Non-Target,No,0,None
115,Target,Yes,355,None
116,Target,Yes,386,None
117,Non-Target,No,0,None
118,Non-Target,No,0,None
119,Target,Yes,356,None
120,Non-Target,No,0,None
121,Non-Target,No,0,None
122,Target,Yes,390,None
123,Non-Target,No,0,None
124,Target,Yes,380,None
125,Target,Yes,338,None
126,Non-Target,No,0,None
127,Non-Target,No,0,None
128,Non-Target,No,0,None
129,Non-Target,No,0,None
130,Target,Yes,399,None
131,Non-Target,No,0,None
132,Target,Yes,391,None
133,Non-Target,No,0,None
134,Non-Target,No,0,None
135,Non-Target,No,0,None
136,Non-Target,No,0,None
137,Non-Target,No,0,None
138,Non-Target,No,0,None
139,Non-Target,Yes,338,Commission
140,Non-Target,No,0,None
141,Target,Yes,363,None
142,Non-Target,No,0,None
143,Non-Target,No,0,None
144,Non-Target,No,0,None
145,Non-Target,No,0,None
146,Target,Yes,379,None
147,Target,No,0,Omission
148,Target,Yes,362,None
149,Non-Target,No,0,None
150,Target,Yes,404,None
151,Target,Yes,362,None
152,Non-Target,No,0,None
153,Non-Target,No,0,None
154,Non-Target,No,0,None
155,Non-Target,No,0,None
156,Target,Yes,438,None
157,Non-Target,No,0,None
158,Non-Target,No,0,None
159,Non-Target,No,0,None
160,Target,Yes,369,None
161,Non-Target,No,0,None
162,Non-Target,No,0,None
163,Non-Target,No,0,None
164,Non-Target,No,0,None
165,Target,Yes,355,None
166,Non-Target,No,0,None
167,Target,Yes,386,None
168,Non-Target,No,0,None
169,Non-Target,No,0,None
170,Target,Yes,317,None
171,Non-Target,No,0,None
172,Target,Yes,326,None
173,Non-Target,No,0,None
174,Non-Target,No,0,None
175,Non-Target,No,0,None
176,Non-Target,No,0,None
177,Target,Yes,366,None
178,Non-Target,No,0,None
179,Non-Target,No,0,None
180,Non-Target,No,0,None
181,Target,Yes,352,None
182,Non-Target,No,0,None
183,Non-Target,No,0,None
184,Non-Target,No,0,None
185,Target,Yes,354,None
186,Non-Target,No,0,None
187,Non-Target,No,0,None
188,Non-Target,No,0,None
189,Non-Target,No,0,None
190,Non-Target,No,0,None
191,Target,Yes,368,None
192,Target,Yes,434,None
193,Target,Yes,383,None
194,Non-Target,No,0,None
195,Non-Target,No,0,None
196,Non-Target,No,0,None
197,Target,Yes,419,None
198,Non-Target,No,0,None
199,Target,Yes,413,None
200,Non-Target,No,0,None
201,Non-Target,No,0,None
202,Non-Target,No,0,None
203,Non-Target,No,0,None
204,Non-Target,No,0,None
205,Non-Target,No,0,None
206,Non-Target,No,0,None
207,Target,Yes,364,None
208,Target,Yes,385,None
209,Non-Target,No,0,None
210,Target,Yes,304,None
211,Target,Yes,321,None
212,Target,Yes,379,None
213,Non-Target,No,0,None
214,Non-Target,No,0,None
215,Non-Target,No,0,None
216,Target,Yes,356,None
217,Non-Target,No,0,None
218,Non-Target,No,0,None
219,Target,Yes,376,None
220,Non-Target,No,0,None
221,Non-Target,No,0,None
222,Target,No,0,Omission
223,Target,Yes,389,None
224,Non-Target,No,0,None
225,Non-Target,No,0,None
226,Target,No,0,Omission
227,Target,Yes,398,None
228,Target,Yes,311,None
229,Non-Target,No,0,None
230,Non-Target,No,0,None
231,Target,Yes,398,None
232,Non-Target,No,0,None
233,Target,Yes,328,None
234,Non-Target,No,0,None
235,Target,Yes,360,None
236,Target,Yes,396,None
237,Non-Target,No,0,None
238,Target,Yes,268,None
239,Non-Target,No,0,None
240,Non-Target,No,0,None
241,Non-Target,No,0,None
242,Non-Target,No,0,None
243,Non-Target,No,0,None
244,Non-Target,No,0,None
245,Target,Yes,390,None
