Trial,StimulusType,Reaction,ReactionTime(ms),ErrorType
1,Non-Target,No,0,None
2,Non-Target,No,0,None
3,Non-Target,No,0,None
4,Non-Target,No,0,None
5,Target,Yes,249,None
6,Non-Target,No,0,None
7,Target,Yes,213,None
8,Target,Yes,217,None
9,Non-Target,No,0,None
10,Non-Target,No,0,None
11,Non-Target,No,0,None
12,Target,Yes,209,None
13,Non-Target,No,0,None
14,Target,Yes,232,None
15,Non-Target,No,0,None
16,Target,Yes,100,None
17,Non-Target,No,0,None
18,Non-Target,No,0,None
19,Target,Yes,276,None
20,Non-Target,No,0,None
21,Target,Yes,206,None
22,Non-Target,No,0,None
23,Non-Target,No,0,None
24,Non-Target,No,0,None
25,Target,Yes,315,None
26,Target,Yes,363,None
27,Non-Target,No,0,None
28,Target,Yes,217,None
29,Non-Target,No,0,None
30,Target,Yes,260,None
31,Target,Yes,193,None
32,Non-Target,No,0,None
33,Non-Target,No,0,None
34,Non-Target,No,0,None
35,Non-Target,No,0,None
36,Non-Target,No,0,None
37,Non-Target,No,0,None
38,Non-Target,No,0,None
39,Target,Yes,319,None
40,Non-Target,No,0,None
41,Non-Target,No,0,None
42,Non-Target,No,0,None
43,Non-Target,No,0,None
44,Target,No,0,Omission
45,Non-Target,No,0,None
46,Non-Target,No,0,None
47,Target,No,0,Omission
48,Non-Target,No,0,None
49,Target,Yes,312,None
50,Non-Target,No,0,None
51,Non-Target,No,0,None
52,Non-Target,No,0,None
53,Non-Target,No,0,None
54,Target,No,0,Omission
55,Target,Yes,156,None
56,Non-Target,No,0,None
57,Target,Yes,276,None
58,Target,Yes,217,None
59,Target,Yes,344,None
60,Non-Target,No,0,None
61,Non-Target,No,0,None
62,Non-Target,No,0,None
63,Non-Target,No,0,None
64,Non-Target,No,0,None
65,Non-Target,No,0,None
66,Non-Target,No,0,None
67,Non-Target,No,0,None
68,Non-Target,No,0,None
69,Target,No,0,Omission
70,Non-Target,No,0,None
71,Target,Yes,190,None
72,Target,Yes,291,None
73,Non-Target,No,0,None
74,Target,Yes,257,None
75,Target,Yes,249,None
76,Non-Target,No,0,None
77,Non-Target,No,0,None
78,Non-Target,No,0,None
79,Target,Yes,285,None
80,Target,No,0,Omission
81,Target,Yes,237,None
82,Non-Target,No,0,None
83,Target,Yes,126,None
84,Non-Target,No,0,None
85,Non-Target,No,0,None
86,Target,Yes,237,None
87,Non-Target,No,0,None
88,Non-Target,No,0,None
89,Non-Target,No,0,None
90,Non-Target,No,0,None
91,Non-Target,No,0,None
92,Non-Target,No,0,None
93,Non-Target,No,0,None
94,Non-Target,No,0,None
95,Non-Target,No,0,None
96,Target,No,0,Omission
97,Non-Target,No,0,None
98,Non-Target,No,0,None
99,Non-Target,No,0,None
100,Non-Target,No,0,None
101,Non-Target,No,0,None
102,Non-Target,No,0,None
103,Target,Yes,266,None
104,Non-Target,No,0,None
105,Non-Target,No,0,None
106,Non-Target,No,0,None
107,Non-Target,No,0,None
108,Non-Target,No,0,None
109,Non-Target,No,0,None
110,Target,Yes,207,None
111,Target,Yes,185,None
112,Target,Yes,247,None
113,Non-Target,No,0,None
114,Non-Target,No,0,None
115,Non-Target,No,0,None
116,Non-Target,No,0,None
117,Non-Target,No,0,None
118,Target,Yes,166,None
119,Non-Target,No,0,None
120,Target,Yes,190,None
121,Non-Target,No,0,None
122,Non-Target,No,0,None
123,Non-Target,No,0,None
124,Target,No,0,Omission
125,Non-Target,No,0,None
126,Target,Yes,190,None
127,Non-Target,No,0,None
128,Non-Target,No,0,None
129,Non-Target,No,0,None
130,Non-Target,No,0,None
131,Target,Yes,241,None
132,Non-Target,No,0,None
133,Non-Target,No,0,None
134,Target,Yes,227,None
135,Non-Target,No,0,None
136,Target,Yes,245,None
137,Non-Target,No,0,None
138,Non-Target,No,0,None
139,Non-Target,No,0,None
140,Non-Target,No,0,None
141,Target,Yes,202,None
142,Non-Target,No,0,None
143,Non-Target,No,0,None
144,Non-Target,No,0,None
145,Non-Target,No,0,None
146,Target,Yes,296,None
147,Non-Target,No,0,None
148,Target,No,0,Omission
149,Target,Yes,196,None
150,Non-Target,No,0,None
151,Non-Target,No,0,None
152,Non-Target,No,0,None
153,Non-Target,No,0,None
154,Target,Yes,299,None
155,Non-Target,No,0,None
156,Non-Target,No,0,None
157,Non-Target,No,0,None
158,Non-Target,No,0,None
159,Target,Yes,282,None
160,Non-Target,No,0,None
161,Non-Target,No,0,None
162,Non-Target,No,0,None
163,Target,Yes,276,None
164,Non-Target,No,0,None
165,Non-Target,No,0,None
166,Non-Target,No,0,None
167,Non-Target,No,0,None
168,Target,Yes,236,None
169,Non-Target,No,0,None
170,Non-Target,No,0,None
171,Target,Yes,194,None
172,Non-Target,No,0,None
173,Non-Target,No,0,None
174,Non-Target,No,0,None
175,Non-Target,No,0,None
176,Non-Target,No,0,None
177,Non-Target,No,0,None
178,Non-Target,No,0,None
179,Target,Yes,210,None
180,Non-Target,No,0,None
181,Non-Target,No,0,None
182,Non-Target,Yes,243,Commission
183,Target,Yes,227,None
184,Non-Target,No,0,None
185,Non-Target,No,0,None
186,Non-Target,No,0,None
187,Non-Target,No,0,None
188,Non-Target,No,0,None
189,Target,Yes,240,None
190,Non-Target,No,0,None
191,Target,Yes,192,None
192,Non-Target,No,0,None
193,Non-Target,No,0,None
194,Non-Target,No,0,None
195,Target,Yes,239,None
196,Non-Target,No,0,None
197,Target,Yes,226,None
198,Target,Yes,206,None
199,Non-Target,No,0,None
200,Non-Target,No,0,None
201,Non-Target,No,0,None
202,Non-Target,No,0,None
203,Non-Target,No,0,None
204,Non-Target,No,0,None
205,Target,Yes,167,None
206,Non-Target,No,0,None
207,Non-Target,No,0,None
208,Non-Target,No,0,None
209,Target,Yes,178,None
210,Non-Target,No,0,None
211,Non-Target,No,0,None
212,Non-Target,No,0,None
213,Non-Target,No,0,None
214,Non-Target,No,0,None
215,Target,Yes,305,None
216,Target,Yes,261,None
217,Non-Target,No,0,None
218,Non-Target,No,0,None
219,Non-Target,No,0,None
220,Non-Target,No,0,None
221,Non-Target,No,0,None
222,Target,Yes,304,None
223,Non-Target,No,0,None
224,Non-Target,No,0,None
225,Non-Target,No,0,None
226,Non-Target,No,0,None
227,Non-Target,Yes,108,Commission
228,Target,Yes,239,None
229,Non-Target,No,0,None
230,Non-Target,No,0,None
231,Non-Target,No,0,None
232,Non-Target,No,0,None
233,Non-Target,No,0,None
234,Target,Yes,173,None
235,Non-Target,No,0,None
236,Non-Target,No,0,None
237,Non-Target,No,0,None
238,Non-Target,No,0,None
239,Target,Yes,237,None
240,Target,Yes,261,None
241,Target,Yes,232,None
242,Non-Target,No,0,None
243,Target,Yes,273,None
244,Target,Yes,198,None
245,Non-Target,No,0,None
