Trial,StimulusType,Reaction,ReactionTime(ms),ErrorType
1,Non-Target,No,0,None
2,Target,Yes,431,None
3,Non-Target,No,0,None
4,Target,Yes,399,None
5,Target,Yes,379,None
6,Non-Target,No,0,None
7,Target,Yes,432,None
8,Non-Target,No,0,None
9,Non-Target,Yes,505,Commission
10,Target,Yes,358,None
11,Non-Target,No,0,None
12,Target,Yes,375,None
13,Target,Yes,337,None
14,Non-Target,No,0,None
15,Non-Target,No,0,None
16,Non-Target,No,0,None
17,Non-Target,Yes,450,Commission
18,Non-Target,No,0,None
19,Non-Target,No,0,None
20,Non-Target,Yes,420,Commission
21,Non-Target,No,0,None
22,Non-Target,No,0,None
23,Non-Target,No,0,None
24,Non-Target,No,0,None
25,Non-Target,No,0,None
26,Non-Target,No,0,None
27,Non-Target,No,0,None
28,Non-Target,No,0,None
29,Target,Yes,472,None
30,Non-Target,No,0,None
31,Non-Target,No,0,None
32,Non-Target,No,0,None
33,Non-Target,No,0,None
34,Non-Target,No,0,None
35,Non-Target,No,0,None
36,Target,Yes,496,None
37,Non-Target,No,0,None
38,Target,Yes,401,None
39,Target,Yes,316,None
40,Target,Yes,499,None
41,Non-Target,No,0,None
42,Target,Yes,442,None
43,Target,Yes,524,None
44,Non-Target,No,0,None
45,Non-Target,No,0,None
46,Target,Yes,371,None
47,Non-Target,No,0,None
48,Non-Target,No,0,None
49,Target,Yes,456,None
50,Non-Target,No,0,None
51,Non-Target,Yes,435,Commission
52,Target,Yes,459,None
53,Non-Target,No,0,None
54,Non-Target,No,0,None
55,Non-Target,No,0,None
56,Target,Yes,378,None
57,Non-Target,No,0,None
58,Target,Yes,495,None
59,Target,Yes,306,None
60,Non-Target,No,0,None
61,Non-Target,No,0,None
62,Target,Yes,323,None
63,Non-Target,No,0,None
64,Non-Target,No,0,None
65,Non-Target,No,0,None
66,Target,Yes,549,None
67,Non-Target,No,0,None
68,Non-Target,No,0,None
69,Non-Target,No,0,None
70,Target,Yes,384,None
71,Non-Target,No,0,None
72,Non-Target,No,0,None
73,Target,Yes,349,None
74,Non-Target,No,0,None
75,Non-Target,No,0,None
76,Non-Target,No,0,None
77,Target,Yes,475,None
78,Non-Target,Yes,412,Commission
79,Target,Yes,443,None
80,Non-Target,No,0,None
81,Target,Yes,342,None
82,Non-Target,No,0,None
83,Non-Target,No,0,None
84,Non-Target,No,0,None
85,Non-Target,No,0,None
86,Target,Yes,412,None
87,Non-Target,No,0,None
88,Non-Target,No,0,None
89,Target,Yes,347,None
90,Non-Target,No,0,None
91,Target,Yes,395,None
92,Non-Target,No,0,None
93,Non-Target,No,0,None
94,Non-Target,No,0,None
95,Target,Yes,340,None
96,Non-Target,No,0,None
97,Non-Target,No,0,None
98,Target,Yes,493,None
99,Non-Target,No,0,None
100,Non-Target,No,0,None
101,Non-Target,No,0,None
102,Non-Target,No,0,None
103,Non-Target,No,0,None
104,Target,Yes,405,None
105,Non-Target,No,0,None
106,Non-Target,No,0,None
107,Non-Target,No,0,None
108,Non-Target,No,0,None
109,Non-Target,No,0,None
110,Non-Target,No,0,None
111,Non-Target,No,0,None
112,Target,Yes,431,None
113,Target,Yes,434,None
114,Non-Target,No,0,None
115,Target,Yes,483,None
116,Non-Target,No,0,None
117,Non-Target,Yes,325,Commission
118,Non-Target,No,0,None
119,Target,Yes,414,None
120,Non-Target,No,0,None
121,Target,Yes,491,None
122,Non-Target,No,0,None
123,Non-Target,No,0,None
124,Non-Target,No,0,None
125,Non-Target,No,0,None
126,Non-Target,No,0,None
127,Non-Target,No,0,None
128,Non-Target,No,0,None
129,Non-Target,No,0,None
130,Target,Yes,481,None
131,Non-Target,No,0,None
132,Non-Target,No,0,None
133,Non-Target,No,0,None
134,Non-Target,No,0,None
135,Target,Yes,448,None
136,Target,Yes,477,None
137,Target,Yes,373,None
138,Non-Target,No,0,None
139,Target,Yes,482,None
140,Target,Yes,422,None
141,Non-Target,No,0,None
142,Target,Yes,433,None
143,Non-Target,No,0,None
144,Non-Target,No,0,None
145,Target,Yes,338,None
