Trial,StimulusType,Reaction,ReactionTime(ms),ErrorType
1,Non-Target,No,0,None
2,Target,Yes,256,None
3,Non-Target,No,0,None
4,Target,Yes,177,None
5,Target,Yes,233,None
6,Target,Yes,179,None
7,Non-Target,No,0,None
8,Target,Yes,201,None
9,Non-Target,No,0,None
10,Non-Target,Yes,138,Commission
11,Non-Target,No,0,None
12,Target,Yes,108,None
13,Non-Target,No,0,None
14,Target,Yes,236,None
15,Non-Target,No,0,None
16,Target,No,0,Omission
17,Target,No,0,Omission
18,Non-Target,Yes,135,Commission
19,Non-Target,No,0,None
20,Non-Target,No,0,None
21,Non-Target,No,0,None
22,Non-Target,No,0,None
23,Target,No,0,Omission
24,Target,Yes,270,None
25,Non-Target,No,0,None
26,Non-Target,No,0,None
27,Non-Target,No,0,None
28,Target,Yes,311,None
29,Target,Yes,261,None
30,Target,Yes,253,None
31,Target,Yes,236,None
32,Non-Target,No,0,None
33,Target,No,0,Omission
34,Target,Yes,197,None
35,Non-Target,No,0,None
36,Non-Target,No,0,None
37,Non-Target,No,0,None
38,Non-Target,No,0,None
39,Non-Target,No,0,None
40,Non-Target,No,0,None
41,Non-Target,No,0,None
42,Non-Target,No,0,None
43,Non-Target,No,0,None
44,Non-Target,No,0,None
45,Target,Yes,265,None
46,Non-Target,No,0,None
47,Non-Target,No,0,None
48,Non-Target,No,0,None
49,Target,Yes,128,None
50,Target,Yes,213,None
51,Target,Yes,152,None
52,Non-Target,Yes,228,Commission
53,Non-Target,Yes,283,Commission
54,Target,Yes,175,None
55,Non-Target,No,0,None
56,Target,Yes,167,None
57,Non-Target,No,0,None
58,Non-Target,No,0,None
59,Target,Yes,144,None
60,Non-Target,No,0,None
61,Non-Target,No,0,None
62,Non-Target,Yes,144,Commission
63,Target,Yes,312,None
64,Target,Yes,207,None
65,Non-Target,No,0,None
66,Non-Target,No,0,None
67,Non-Target,No,0,None
68,Non-Target,No,0,None
69,Non-Target,No,0,None
70,Non-Target,No,0,None
71,Target,Yes,252,None
72,Target,Yes,212,None
73,Non-Target,No,0,None
74,Target,Yes,263,None
75,Target,Yes,185,None
76,Non-Target,No,0,None
77,Non-Target,No,0,None
78,Non-Target,No,0,None
79,Target,No,0,Omission
80,Target,Yes,270,None
81,Non-Target,No,0,None
82,Target,Yes,175,None
83,Non-Target,No,0,None
84,Target,Yes,285,None
85,Non-Target,No,0,None
86,Non-Target,No,0,None
87,Target,Yes,177,None
88,Non-Target,No,0,None
89,Non-Target,No,0,None
90,Target,Yes,218,None
91,Target,No,0,Omission
92,Non-Target,No,0,None
93,Target,Yes,173,None
94,Non-Target,No,0,None
95,Non-Target,Yes,168,Commission
96,Non-Target,No,0,None
97,Non-Target,No,0,None
98,Target,Yes,229,None
99,Target,Yes,173,None
100,Non-Target,No,0,None
101,Non-Target,No,0,None
102,Non-Target,No,0,None
103,Non-Target,No,0,None
104,Non-Target,No,0,None
105,Non-Target,No,0,None
106,Non-Target,No,0,None
107,Non-Target,No,0,None
108,Target,Yes,329,None
109,Non-Target,No,0,None
110,Non-Target,No,0,None
111,Non-Target,No,0,None
112,Target,Yes,204,None
113,Non-Target,No,0,None
114,Non-Target,No,0,None
115,Non-Target,No,0,None
116,Non-Target,No,0,None
117,Non-Target,No,0,None
118,Non-Target,No,0,None
119,Non-Target,No,0,None
120,Non-Target,No,0,None
121,Non-Target,No,0,None
122,Target,Yes,144,None
123,Non-Target,No,0,None
124,Non-Target,No,0,None
125,Non-Target,No,0,None
126,Non-Target,No,0,None
127,Non-Target,No,0,None
128,Non-Target,No,0,None
129,Target,Yes,281,None
130,Non-Target,No,0,None
131,Non-Target,No,0,None
132,Non-Target,No,0,None
133,Target,Yes,186,None
134,Non-Target,No,0,None
135,Non-Target,No,0,None
136,Target,Yes,260,None
137,Target,Yes,267,None
138,Non-Target,No,0,None
139,Non-Target,No,0,None
140,Target,Yes,264,None
141,Non-Target,No,0,None
142,Non-Target,No,0,None
143,Non-Target,No,0,None
144,Non-Target,No,0,None
145,Target,Yes,265,None
146,Non-Target,No,0,None
147,Non-Target,No,0,None
148,Non-Target,No,0,None
149,Target,Yes,219,None
150,Non-Target,No,0,None
151,Non-Target,No,0,None
152,Non-Target,No,0,None
153,Non-Target,No,0,None
154,Non-Target,No,0,None
155,Target,Yes,198,None
156,Non-Target,No,0,None
157,Target,Yes,159,None
158,Target,Yes,277,None
159,Non-Target,No,0,None
160,Target,Yes,190,None
161,Non-Target,No,0,None
162,Target,Yes,247,None
163,Target,Yes,247,None
164,Non-Target,No,0,None
165,Target,Yes,134,None
166,Non-Target,No,0,None
