Trial,StimulusType,Reaction,ReactionTime(ms),ErrorType
1,Target,Yes,259,None
2,Target,No,0,Omission
3,Non-Target,No,0,None
4,Non-Target,No,0,None
5,Non-Target,Yes,277,Commission
6,Non-Target,Yes,310,Commission
7,Non-Target,No,0,None
8,Non-Target,No,0,None
9,Non-Target,No,0,None
10,Non-Target,No,0,None
11,Non-Target,No,0,None
12,Target,Yes,400,None
13,Non-Target,No,0,None
14,Target,Yes,425,None
15,Non-Target,No,0,None
16,Non-Target,No,0,None
17,Non-Target,No,0,None
18,Non-Target,No,0,None
19,Non-Target,No,0,None
20,Target,Yes,339,None
21,Non-Target,No,0,None
22,Target,Yes,353,None
23,Non-Target,No,0,None
24,Non-Target,No,0,None
25,Target,Yes,289,None
26,Non-Target,No,0,None
27,Target,Yes,271,None
28,Target,Yes,405,None
29,Non-Target,No,0,None
30,Non-Target,No,0,None
31,Non-Target,No,0,None
32,Target,Yes,373,None
33,Target,Yes,391,None
34,Target,Yes,330,None
35,Non-Target,No,0,None
36,Non-Target,No,0,None
37,Non-Target,Yes,297,Commission
38,Target,Yes,266,None
39,Non-Target,No,0,None
40,Target,Yes,320,None
41,Non-Target,No,0,None
42,Non-Target,No,0,None
43,Target,Yes,344,None
44,Target,Yes,340,None
45,Non-Target,No,0,None
46,Target,Yes,421,None
47,Non-Target,No,0,None
48,Target,Yes,270,None
49,Target,Yes,228,None
50,Target,Yes,409,None
51,Non-Target,No,0,None
52,Target,Yes,284,None
53,Non-Target,No,0,None
54,Target,Yes,315,None
55,Target,No,0,Omission
56,Non-Target,No,0,None
57,Non-Target,No,0,None
58,Target,Yes,355,None
59,Non-Target,No,0,None
60,Non-Target,No,0,None
61,Non-Target,No,0,None
62,Non-Target,No,0,None
63,Target,Yes,429,None
64,Non-Target,No,0,None
65,Non-Target,No,0,None
66,Non-Target,No,0,None
67,Non-Target,Yes,253,Commission
68,Target,Yes,319,None
69,Non-Target,No,0,None
70,Target,Yes,317,None
71,Non-Target,No,0,None
72,Target,Yes,337,None
73,Target,Yes,298,None
74,Non-Target,No,0,None
75,Target,Yes,253,None
76,Target,No,0,Omission
77,Target,Yes,355,None
78,Non-Target,No,0,None
79,Target,Yes,377,None
80,Non-Target,No,0,None
81,Target,Yes,268,None
82,Target,Yes,368,None
83,Non-Target,No,0,None
84,Non-Target,No,0,None
85,Target,Yes,315,None
86,Non-Target,No,0,None
87,Non-Target,No,0,None
88,Non-Target,Yes,346,Commission
89,Non-Target,No,0,None
90,Target,Yes,450,None
91,Target,Yes,375,None
92,Target,Yes,288,None
93,Non-Target,No,0,None
94,Non-Target,No,0,None
95,Non-Target,No,0,None
96,Non-Target,No,0,None
97,Non-Target,No,0,None
98,Target,Yes,309,None
99,Target,Yes,334,None
100,Non-Target,No,0,None
101,Non-Target,No,0,None
102,Non-Target,No,0,None
103,Non-Target,No,0,None
104,Non-Target,No,0,None
105,Target,No,0,Omission
106,Non-Target,No,0,None
107,Non-Target,No,0,None
108,Non-Target,No,0,None
109,Non-Target,No,0,None
110,Non-Target,No,0,None
111,Non-Target,No,0,None
112,Target,Yes,381,None
113,Target,Yes,338,None
114,Non-Target,No,0,None
115,Target,Yes,410,None
116,Non-Target,No,0,None
117,Non-Target,No,0,None
118,Non-Target,No,0,None
119,Non-Target,No,0,None
120,Non-Target,Yes,287,Commission
121,Non-Target,No,0,None
122,Non-Target,No,0,None
123,Non-Target,No,0,None
124,Target,Yes,320,None
125,Target,Yes,261,None
126,Non-Target,No,0,None
127,Target,Yes,220,None
128,Non-Target,No,0,None
129,Target,Yes,413,None
130,Target,Yes,340,None
131,Non-Target,No,0,None
132,Non-Target,Yes,312,Commission
133,Non-Target,No,0,None
134,Target,Yes,302,None
135,Non-Target,No,0,None
136,Non-Target,No,0,None
137,Target,Yes,371,None
138,Non-Target,No,0,None
139,Target,Yes,354,None
140,Target,Yes,379,None
141,Non-Target,No,0,None
142,Target,Yes,387,None
143,Non-Target,No,0,None
144,Non-Target,No,0,None
145,Non-Target,No,0,None
146,Non-Target,No,0,None
147,Non-Target,No,0,None
148,Non-Target,No,0,None
149,Non-Target,No,0,None
150,Non-Target,No,0,None
151,Non-Target,No,0,None
152,Non-Target,No,0,None
153,Non-Target,No,0,None
154,Non-Target,No,0,None
155,Non-Target,No,0,None
156,Non-Target,No,0,None
157,Non-Target,No,0,None
158,Non-Target,No,0,None
159,Non-Target,No,0,None
160,Non-Target,No,0,None
161,Non-Target,No,0,None
162,Non-Target,No,0,None
163,Non-Target,No,0,None
164,Non-Target,No,0,None
165,Non-Target,No,0,None
166,Non-Target,No,0,None
167,Non-Target,Yes,268,Commission
168,Non-Target,No,0,None
169,Non-Target,No,0,None
170,Non-Target,No,0,None
171,Non-Target,No,0,None
172,Target,Yes,284,None
173,Non-Target,No,0,None
174,Non-Target,No,0,None
175,Non-Target,No,0,None
176,Target,Yes,292,None
177,Non-Target,Yes,317,Commission
178,Non-Target,No,0,None
179,Non-Target,No,0,None
180,Non-Target,No,0,None
181,Target,Yes,252,None
182,Non-Target,No,0,None
183,Non-Target,No,0,None
184,Target,Yes,438,None
185,Target,Yes,346,None
186,Non-Target,No,0,None
187,Non-Target,No,0,None
188,Non-Target,No,0,None
189,Target,Yes,315,None
190,Target,Yes,335,None
191,Non-Target,No,0,None
192,Non-Target,No,0,None
193,Target,Yes,444,None
194,Target,Yes,298,None
195,Non-Target,No,0,None
196,Non-Target,No,0,None
197,Non-Target,No,0,None
198,Non-Target,No,0,None
199,Non-Target,No,0,None
200,Non-Target,No,0,None
201,Target,Yes,368,None
202,Non-Target,No,0,None
203,Non-Target,No,0,None
204,Target,Yes,373,None
205,Target,No,0,Omission
206,Non-Target,No,0,None
207,Non-Target,No,0,None
208,Non-Target,No,0,None
209,Target,Yes,274,None
210,Target,Yes,325,None
211,Non-Target,No,0,None
212,Non-Target,No,0,None
213,Target,Yes,321,None
214,Target,No,0,Omission
215,Non-Target,No,0,None
216,Non-Target,No,0,None
217,Non-Target,No,0,None
218,Target,Yes,281,None
219,Non-Target,No,0,None
220,Non-Target,No,0,None
221,Non-Target,No,0,None
222,Non-Target,No,0,None
223,Target,Yes,392,None
224,Target,Yes,273,None
225,Non-Target,No,0,None
226,Non-Target,No,0,None
227,Non-Target,No,0,None
228,Non-Target,No,0,None
229,Target,Yes,226,None
230,Target,Yes,347,None
231,Non-Target,No,0,None
232,Target,Yes,393,None
233,Non-Target,No,0,None
234,Target,Yes,354,None
235,Non-Target,No,0,None
236,Non-Target,No,0,None
237,Non-Target,No,0,None
238,Non-Target,No,0,None
239,Non-Target,No,0,None
240,Target,Yes,251,None
241,Non-Target,No,0,None
242,Non-Target,No,0,None
243,Target,Yes,396,None
244,Non-Target,No,0,None
245,Target,Yes,318,None
246,Non-Target,No,0,None
247,Target,Yes,276,None
248,Non-Target,No,0,None
249,Target,Yes,341,None
250,Non-Target,No,0,None
251,Non-Target,No,0,None
252,Target,Yes,270,None
253,Non-Target,No,0,None
254,Non-Target,Yes,343,Commission
255,Non-Target,No,0,None
256,Target,Yes,234,None
257,Non-Target,No,0,None
258,Non-Target,No,0,None
259,Non-Target,No,0,None
260,Target,Yes,282,None
261,Target,Yes,286,None
